id,school,stratum,gender,age,bullied,escs,skip_sch,CM033Q01S,CM474Q01S,CM155Q01S,CM155Q04S,CM411Q01S,CM411Q02S,CM803Q01S,CM442Q02S,CM034Q01S,CM305Q01S,CM496Q01S,CM496Q02S,CM423Q01S,CM192Q01S,CM603Q01S,CM571Q01S,CM564Q01S,CM564Q02S,CM447Q01S,CM273Q01S,CM408Q01S,CM420Q01S,CM446Q01S,CM559Q01S,CM828Q03S,CM464Q01S,CM800Q01S,CM982Q01S,CM982Q02S,CM982Q03S,CM982Q04S,CM992Q01S,CM992Q02S,CM915Q01S,CM915Q02S,CM906Q01S,CM909Q01S,CM909Q02S,CM909Q03S,CM949Q01S,CM949Q02S,CM00GQ01S,CM955Q03S,CM905Q01S,CM919Q01S,CM919Q02S,CM954Q01S,CM954Q04S,CM943Q01S,CM943Q02S,CM953Q03S,CM948Q01S,CM948Q02S,CM948Q03S,CM936Q01S,CM939Q02S,CM967Q01S,CM967Q03S
9604956,9600046,BRN02,2,15.42,1.5311,1.3157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604965,9600046,BRN02,1,15.58,-0.3264,-1.171,0,,,,,,,,0,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,0,,,,,,,,1,,,,,,,0,,,,,,,
9605053,9600046,BRN02,2,15.58,-1.228,-0.7718,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,0,,,,,,,,,,1,0,0,,,,
9605063,9600046,BRN02,1,15.58,0.8812,-0.6357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
9605123,9600046,BRN02,1,15.5,3.1472,-0.9664,1,0,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,0,,,,,,,,,,,,,,
9605160,9600046,BRN02,2,16.17,2.3414,0.4813,0,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605216,9600046,BRN02,2,16.17,0.904,-0.6664,1,,,,,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,0,,,,,,1,0,,,,,,,,,,,,
9605225,9600046,BRN02,2,16.08,-1.228,-0.6658,0,,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9605248,9600046,BRN02,1,16.25,1.2438,-0.5652,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
9605307,9600046,BRN02,2,15.33,,-1.179,0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
9605324,9600046,BRN02,2,15.83,0.9078,-0.3158,1,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,0,0
9605349,9600046,BRN02,1,16.17,-0.0351,0.8553,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,
9605385,9600046,BRN02,2,16.25,1.0298,-1.3527,0,,0,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9605523,9600046,BRN02,1,16.25,-0.1325,-0.1323,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,1,0,0,0,,1,0
9605572,9600046,BRN02,2,15.58,1.9845,-0.891,0,1,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,
9605584,9600046,BRN02,2,15.83,0.9859,-0.8928,0,,,,,,,,,0,,,,,,,,,,0,,0,,,,0,,1,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,
9605618,9600046,BRN02,2,16.25,0.7179,-0.5979,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,1,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9605655,9600046,BRN02,2,15.75,1.5372,-0.6512,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9605676,9600046,BRN02,2,15.5,0.7179,-0.733,0,,,0,0,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,0,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9605718,9600046,BRN02,2,16.08,-0.1325,-1.511,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,0,1,0,0,,0,0
9605732,9600046,BRN02,1,15.67,-0.4588,1.1646,0,1,,,,0,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,0,,,,,1,,,,,,,,,,,,,,
9605753,9600046,BRN02,1,15.5,0.7118,-1.7245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605831,9600046,BRN02,2,15.42,0.379,-1.0916,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605869,9600046,BRN02,2,15.42,-0.1325,-1.9232,0,,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,
9605899,9600046,BRN02,1,16.08,-1.228,-1.0784,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605913,9600046,BRN02,1,16,0.299,-0.4984,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,1,0,,,0,0
9605915,9600046,BRN02,1,15.33,-1.228,-1.5241,0,1,,,,,,,,,0,,,1,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9605987,9600046,BRN02,2,15.75,1.6525,0.6619,0,,1,1,0,0,1,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9606030,9600046,BRN02,2,15.83,0.7179,-1.8394,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9600043,9600047,BRN02,2,15.83,-0.3264,0.7669,0,,,,,,,,,,,,,,,,,,,,1,,0,,,,0,,,,,,,,,,,,,,,,0,,,,,,,1,0,1,,,,,,,
9600089,9600047,BRN02,2,15.75,2.2173,0.6334,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,0,0,,,,,,,,,,
9600143,9600047,BRN02,2,16.25,0.9252,-0.5441,1,,,,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,0
9600179,9600047,BRN02,2,15.58,0.6616,-1.2508,1,1,,,,,,,,,0,,,0,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,
9600185,9600047,BRN02,2,15.75,1.2499,-0.8286,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,0,0,0,1,0,,,1,,,,,,,0,,,,,,,,,,,,,,,
9600189,9600047,BRN02,2,16.25,-1.228,-0.471,0,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9600225,9600047,BRN02,2,15.83,1.0744,-1.4037,0,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,1,,,,,,,,,,,,,,
9600240,9600047,BRN02,2,16.17,-0.1325,-0.0945,0,,,1,1,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,,1,0,0,,,,,,,,1,0,,,,,,,,,,
9600255,9600047,BRN02,2,15.67,0.7179,-1.1171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9600279,9600047,BRN02,2,16.08,1.3076,-0.2785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9600384,9600047,BRN02,2,15.92,0.5294,-0.4919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600478,9600047,BRN02,2,16,-0.267,0.8773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600515,9600047,BRN02,2,15.58,-1.228,-0.9492,0,1,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
9600549,9600047,BRN02,2,16.25,1.0407,-0.9494,1,,,,,,,,,0,0,,,,0,,,0,0,,,,,,0,,,,1,0,1,0,,,,,,,,,0,0,,,,,,,,,,,1,1,0,,,,
9600688,9600047,BRN02,2,16,0.7179,-1.7619,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,0,,,
9600713,9600047,BRN02,2,16.33,1.9115,-0.478,0,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,0,0,,,,
9600731,9600047,BRN02,2,15.75,0.909,0.5041,0,,1,,,,,,,,,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600859,9600047,BRN02,2,15.67,-1.228,-1.4791,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,,,,
9600883,9600047,BRN02,2,15.58,0.3367,-0.6587,0,,,1,0,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,0,0,,,,1,0,0,,,,,,,,,,0,0,,,,,,,,
9600903,9600047,BRN02,2,15.83,-0.1325,0.1871,0,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9601058,9600047,BRN02,2,15.42,,-1.0636,,0,,,,,,,,,,,,1,0,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
9601140,9600047,BRN02,2,15.92,0.379,0.7713,0,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
9601141,9600047,BRN02,2,15.5,1.1954,-0.7403,0,,,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
9601157,9600047,BRN02,2,16.17,0.3367,-0.8793,0,,,,,,,,,,0,,,,,,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,0,,,,
9601166,9600047,BRN02,2,15.92,0.9271,-0.0644,0,1,,,,,,,,,,,,,1,,,,,,0,,,,,0,,,,,,,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,
9601176,9600047,BRN02,2,15.67,1.6498,0.8068,0,,,,,,,,0,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,
9601219,9600047,BRN02,2,15.75,0.7179,-0.493,0,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,1,0,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
9601222,9600047,BRN02,2,16.25,-0.4588,-1.9054,0,,,,,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9601238,9600047,BRN02,2,16.25,0.8851,0.5626,1,,,,,,,,,,,1,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601351,9600047,BRN02,2,15.92,-1.228,0.1694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,
9601355,9600047,BRN02,2,16,1.6224,-0.6108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9601376,9600047,BRN02,2,15.92,0.3367,-0.2747,0,,,,,,,,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,
9601419,9600047,BRN02,2,15.67,-1.228,0.1903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,,,,,,,,,,,,,1,,
9601430,9600047,BRN02,2,15.83,-1.228,0.152,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9601448,9600047,BRN02,2,16,1.5592,-0.3103,0,,,0,1,,,,,,,,,,,,,,,,1,,0,,,,0,,1,0,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9601464,9600047,BRN02,2,15.92,1.9735,0.2331,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,0,,,,
9601472,9600047,BRN02,2,16.25,0.9448,-1.5091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,0,,,,,,,,,,0,0,0,,,,
9601480,9600047,BRN02,2,16.17,1.5621,-1.0097,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,1,0,0,1,,0,0
9601564,9600047,BRN02,2,16,-1.228,-0.3139,0,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,
9601582,9600047,BRN02,2,16.08,0.6616,-1.0569,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601617,9600047,BRN02,2,16.08,-1.228,-1.1402,1,0,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,
9601630,9600047,BRN02,2,16,-1.228,-1.2297,0,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,,,,,,1,,
9601631,9600047,BRN02,2,16.25,1.1008,0.0655,0,,,,,,,,,,,,,,,,1,,,,0,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,
9601705,9600047,BRN02,2,16.08,-0.1325,,0,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9601748,9600047,BRN02,2,15.92,1.3149,-1.4397,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,0,0,,,,,,,,
9601872,9600047,BRN02,2,15.75,-1.228,-0.6241,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601901,9600047,BRN02,2,16.33,-1.228,-0.691,0,,,1,1,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602009,9600047,BRN02,2,15.5,1.2674,-3.4495,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,0,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9602033,9600047,BRN02,2,16.17,0.7179,-1.2162,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
9602087,9600047,BRN02,2,15.92,1.3894,-0.9263,0,1,,,,,,,,,,,,0,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
9602132,9600047,BRN02,2,16,0.8873,-1.1318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602189,9600047,BRN02,2,16,0.8814,1.3226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602198,9600047,BRN02,2,15.5,0.6059,-0.2665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9602245,9600047,BRN02,2,15.58,-0.1325,-0.836,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,
9602266,9600047,BRN02,2,15.5,-0.1325,-1.2429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,,,,,0,0,,,,,,,,
9602299,9600047,BRN02,2,15.5,1.1469,0.6016,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,1,0,0,0,0,,,1,,,,,,,0,,,,,,,,,,,,,,,
9602350,9600047,BRN02,2,15.5,0.379,5e-4,0,,,,,,,,,0,0,,,,,,,,,,0,,0,1,,,0,,0,0,1,0,,,,,1,,,,,,,,,,,,,,,0,0,1,0,,,,
9602356,9600047,BRN02,2,15.83,0.3367,-1.8463,1,,1,,,0,0,,,0,,,,,,,,0,0,,,0,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,
9602397,9600047,BRN02,2,16.08,-0.1325,-0.5589,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,0,1,0,,,,,1,,,,,,,,0,,,,,,,1,,,,,,,
9602501,9600047,BRN02,2,16.17,-1.228,-0.3487,0,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1
9602598,9600047,BRN02,2,15.42,1.2499,1.4957,0,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,,1,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9602599,9600047,BRN02,2,15.5,0.7179,-0.3988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,0,,,,,,,,,,,,,,,,
9602651,9600047,BRN02,2,15.58,1.1035,0.9532,0,1,,,,,,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,
9602664,9600047,BRN02,2,15.67,0.7075,0.8548,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9602724,9600047,BRN02,2,15.92,-1.228,-1.9316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,,,,,,,,,,0,,,,,,,,,,,,0,,,
9602735,9600047,BRN02,2,16,0.5504,0.0185,0,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,0
9602742,9600047,BRN02,2,16.33,1.5738,-0.914,0,,1,,,,,,,0,0,,,,,,0,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0
9602752,9600047,BRN02,2,16.17,-1.228,0.7902,0,,,,,,,,,,1,0,0,,0,0,,0,1,,,,,,,,,,1,1,1,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,
9602850,9600047,BRN02,2,16.08,0.379,-0.1509,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,,,,,,0,0,,,,,,,,
9602900,9600047,BRN02,2,15.92,-0.4588,0.6738,0,0,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9603048,9600047,BRN02,2,15.58,-1.228,,0,1,,,,,,,0,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603257,9600047,BRN02,2,16.08,1.645,-0.4932,0,,,,,,,,,,,0,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603275,9600047,BRN02,2,16.25,0.859,0.6254,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
9603292,9600047,BRN02,2,15.5,1.3054,-0.2438,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603353,9600047,BRN02,2,16.25,0.7179,-1.4591,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,
9603362,9600047,BRN02,2,15.42,1.8093,-0.319,1,,,,,0,0,,,,,,,,,0,,0,0,0,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9603443,9600047,BRN02,2,15.83,0.6836,-1.6582,0,,,,0,,,,,,,,,0,,,,,,,,,,,,,,1,0,0,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9603453,9600047,BRN02,2,15.58,-0.4588,-0.6825,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,1,0,,,,,,,,,,
9603462,9600047,BRN02,2,15.42,-1.228,0.9391,1,,,,,,,,,0,1,,,,,,,,,,0,,0,0,,,0,,0,0,0,0,,,,,1,,,,,,,,,,,,,,,0,0,1,0,,,,
9603491,9600047,BRN02,2,15.75,,,,,,1,0,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603508,9600047,BRN02,2,16.25,0.8337,-1.0145,0,,,,,,,,,,0,1,1,,0,0,,1,1,,,,,,,,,,1,1,1,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9603581,9600047,BRN02,2,15.67,1.9733,0.5225,0,,1,,,,,,,1,,,,,,,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9603651,9600047,BRN02,2,15.83,-0.267,-0.342,0,,,,,,,,,,,1,1,,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,
9603655,9600047,BRN02,2,15.92,-0.1325,0.7665,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9603786,9600047,BRN02,2,15.42,-0.267,1.0563,0,1,0,,,1,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9603823,9600047,BRN02,2,15.5,1.2228,1.4195,0,,,,,,,,,,,,,,,,,,,,0,,,1,,0,,,,,,,0,0,,,,,,,,,,2,,,,,,,,,,,,,1,,
9603829,9600047,BRN02,2,15.92,-0.1325,-1.5981,0,,,,,,,,,,,,,,,,0,,,,1,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,
9604003,9600047,BRN02,2,15.5,-0.1325,0.3127,0,,,,,,,1,,,,,,,,,1,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,1,,,
9604020,9600047,BRN02,2,16.17,0.6017,-0.8336,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,0,,,
9604058,9600047,BRN02,2,15.58,1.2547,-0.4842,0,,,1,0,,,,,,,,,,,,,,,,,,,,1,0,,,1,1,0,1,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,
9604148,9600047,BRN02,2,15.92,1.5111,-0.2887,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,0,,,,,0,0,,,,,,,,
9604168,9600047,BRN02,2,15.83,-1.228,0.0372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604266,9600047,BRN02,2,15.83,1.0407,0.1163,0,,,1,0,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
9604296,9600047,BRN02,2,15.5,1.3054,-1.355,0,1,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,0
9604312,9600047,BRN02,2,15.42,0.8561,0.1136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,1,,,,,,,,1,,,,,,,0,,,,,,,
9604317,9600047,BRN02,2,16.17,0.7295,-1.7342,0,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,0,,,,1,,0,,,,
9604333,9600047,BRN02,2,15.42,-0.1325,0.4383,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,1,1,0,,,,
9604344,9600047,BRN02,2,15.5,-0.1325,-0.8522,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
9604362,9600047,BRN02,2,15.5,0.4072,0.4862,0,,,,,,,,,,1,,,,1,0,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,0,,,,,,,,,,,
9604382,9600047,BRN02,2,16.25,-1.228,0.0381,0,,,1,0,,,,1,,,,,,,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604492,9600047,BRN02,2,15.92,1.3355,-1.3705,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,0,,,,,,,,,,,,,,,
9604508,9600047,BRN02,2,16.25,0.379,-2.2607,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,1,1,0,,,,
9604559,9600047,BRN02,2,16.33,0.9678,-0.5056,0,0,,,,1,1,,,,1,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,0,0,,,,,,,,,,,,
9604587,9600047,BRN02,2,16.08,-0.1325,-1.8531,0,,,,,,,,,0,,,,,,,,,,,,1,,,,0,,1,,,,,,,,,,0,0,0,,,,,,1,0,,,,,,,,,,,,
9604727,9600047,BRN02,2,15.67,-1.228,0.6098,0,,1,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9604830,9600047,BRN02,2,15.5,-1.228,-0.4512,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604843,9600047,BRN02,2,15.67,0.7935,-0.8536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9604903,9600047,BRN02,2,15.58,1.0373000000000001,-0.2268,0,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9604912,9600047,BRN02,2,15.92,-1.228,-1.0483,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,0,0,,,,,0,,,,,,,,1,,,,,,,0,,,,,,,
9604953,9600047,BRN02,2,15.83,-0.1325,-0.297,0,,,,,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,1,1,,,,,,,,,,,,
9605068,9600047,BRN02,2,15.83,-0.1325,0.6127,0,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,,,,,,,,
9605091,9600047,BRN02,2,15.67,-1.228,0.2662,1,,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
