score,school,gender,age,bullied,escs,skip_sch
87,BP,M,15.92,-0.1325,-0.0518,0
76,BP,F,15.5,0.8814,-1.1064,0
36,BP,M,15.83,1.1659,-0.5792,0
40,BP,F,15.83,2.1564,-0.2574,0
67,BP,F,15.42,-1.228,0.7795,0
39,BP,F,16,1.421,0.3425,0
61,BP,F,15.75,-1.228,-0.7229,0
18,BP,F,15.33,0.5238,0.3749,0
34,BP,M,15.58,0.5547,-1.2454,0
55,BP,M,15.42,1.002,-1.4089,1
66,BP,F,15.83,-0.1325,-0.3564,0
20,BP,M,15.83,0.7824,0.457,0
56,BP,F,16.17,0.3447,-1.1845,0
67,BP,M,15.5,0.6616,0.6684,1
28,BP,M,15.58,1.3994,-0.604,0
72,BP,F,15.67,0.5238,-1.0207,0
44,BP,M,15.75,1.013,-0.8952,0
77,BP,F,16,-1.228,-0.6135,0
38,BP,M,15.83,1.3076,0.7373,0
62,BP,M,15.75,-0.391,-1.0008,0
64,BP,F,15.75,0.3367,1.5691,0
36,BP,F,15.83,1.1739,-0.6963,0
14,BP,F,16,1.8104,-0.4388,0
30,BP,M,15.5,2.1815,0.1326,1
46,BP,F,15.33,1.0619,-0.4664,0
38,BP,F,15.83,0.6364,0.4322,0
36,BP,F,15.92,-1.228,-0.9108,0
41,BP,F,15.83,0.5504,-2.2631,0
40,BP,M,15.33,1.4641,-0.0174,0
39,BP,M,15.5,0.2988,-0.34,0
65,BP,M,15.42,0.6616,-0.5526,0
56,BP,F,15.33,0.6364,-0.7992,0
56,BP,F,15.5,-1.228,-0.6435,0
64,BQ,F,15.58,1.0795,-0.1662,0
39,BQ,M,16.25,0.1924,0.6825,0
42,BQ,M,16.17,0.2988,-0.1675,0
24,BQ,F,15.58,-1.228,-0.8666,0
60,BQ,M,16.25,0.7935,0.3514,0
35,BQ,M,16.17,1.9501,0.007,0
47,BQ,F,16.08,0.379,-0.5921,0
44,BQ,M,15.58,-1.228,-0.8585,0
55,BQ,M,16,0.379,-0.1369,0
65,BQ,M,15.83,-1.228,-0.7664,0
45,BQ,F,15.33,1.3386,-0.6167,0
47,BQ,F,16.17,0.0959,0.8387,0
19,BQ,M,15.75,-1.228,-0.8315,0
55,BQ,F,15.42,-1.228,0.0376,0
54,BQ,M,15.75,1.0526,0.7687,0
75,BQ,F,15.75,0.0959,0.2546,0
33,BQ,M,15.83,0.7179,-0.2357,0
69,BQ,F,15.42,0.5869,-1.4085,0
41,BQ,F,15.67,0.5238,0.9932,0
48,BQ,M,15.75,0.3447,-0.2388,0
50,BQ,M,16,1.7051,-1.5802,0
26,BQ,F,16,-1.228,0.1175,0
67,BQ,F,16,0.8834,-0.9957,1
54,BQ,F,15.42,0.4829,-0.1018,0
37,BQ,F,15.83,0.2988,-0.3626,0
17,BQ,M,16.25,-1.228,-1.0818,0
56,BQ,M,16.08,0.7515,0.848,0
61,BQ,F,16.08,0.2645,0.1943,0
12,BQ,F,15.67,-0.1325,-0.2755,0
45,BQ,F,16,-1.228,-0.102,0
49,BQ,M,16.25,-1.228,-0.8449,0
50,BQ,F,16,0.379,-0.332,0
33,BQ,M,15.67,-1.228,-1.1003,0
42,BQ,F,15.83,-1.228,-0.9671,0
27,BQ,F,15.33,0.7511,-1.5866,0
53,BQ,M,16,-1.228,-0.5862,0
24,BQ,M,15.92,-1.228,-0.8367,0
71,BQ,F,15.83,0.8614,0.6838,0
60,BQ,F,15.67,0.5504,-1.7761,0
78,BQ,M,15.75,0.5504,-0.0112,0
38,BQ,F,15.42,0.2652,-0.781,0
33,BQ,M,15.58,-0.1325,0.1114,0
45,BQ,F,15.83,-1.228,0.1811,0
30,BQ,M,16.25,0.842,0.5789,0
51,BQ,F,16.25,-0.1879,-1.1387,0
63,BQ,M,15.5,-1.228,-0.9136,0
26,BQ,M,15.42,1.6791,-0.686,0
9,BQ,M,16,1.1429,-0.7587,1
61,BQ,M,15.75,0.7332,-0.4359,0
48,BQ,M,15.5,-1.228,0.2236,0
35,BQ,M,15.5,0.6302,-0.2801,0
64,BQ,F,15.5,2.0049,-1.4123000000000001,0
39,BQ,F,15.92,0.7726,-0.4686,0
35,BQ,M,15.33,1.4757,-0.4938,0
32,BQ,M,15.83,0.3447,-0.8354,0
62,BQ,F,15.67,0.5586,-1.8813,0
40,BQ,M,16.08,0.2988,0.1318,0
29,BQ,M,16.08,0.379,-1.3393,0
58,BQ,M,16.08,1.2442,-0.0154,0
44,BQ,M,16.08,1.7362,-0.8096,1
35,BQ,F,15.67,-1.228,-0.8476,0
66,BQ,M,16.25,0.5402,-0.8236,0
27,BQ,M,15.75,-1.228,-0.7303,0
33,BQ,F,16.08,-1.228,0.3833,0
22,BQ,M,15.92,1.6678,0.0944,0
58,BQ,M,15.33,-0.267,0.3736,0
45,BQ,F,16.17,1.3057,0.007,1
25,BQ,F,15.42,-1.228,0.3888,0
54,BQ,M,15.42,0.8072,-0.1035,0
61,BQ,M,15.67,-0.3264,-1.2199,0
38,BQ,M,15.58,0.4965,-1.0034,0
37,BQ,M,16.25,-1.228,-0.9455,0
19,BQ,M,15.33,0.6157,-0.694,0
47,BQ,M,15.33,1.1689,-0.9028,0
24,BQ,M,15.92,-1.228,-1.6282,0
25,BQ,F,15.42,0.379,-0.9583,1
27,BQ,M,15.67,-1.228,-1.0424,0
29,BQ,F,15.58,0.6376,-0.5015,0
35,BQ,M,16.17,1.4271,-0.9843,0
35,BQ,F,15.33,-1.228,-0.6113,0
28,BQ,M,15.67,1.891,-1.7478,1
63,BQ,M,15.33,-1.228,0.4922,0
41,BQ,M,16.08,1.0285,-0.1192,1
64,BQ,F,16,0.5504,0.0761,0
53,BQ,M,16,-0.1325,-0.9178,0
68,BQ,F,15.92,0.9187,0.8696,0
24,BQ,F,15.67,-1.228,-0.5181,0
23,BQ,F,15.33,0.1924,0.047,0
56,BQ,F,16.08,-1.228,-0.5865,0
60,BQ,M,15.67,-0.1325,-0.4554,0
75,BQ,M,16,0.8834,-0.5414,0
63,BQ,F,15.92,-1.228,-1.2124,0
58,BQ,F,15.5,-1.228,-0.7174,0
24,BQ,F,16.08,0.9297,-0.8574,1
38,BQ,F,16.08,-1.228,-0.4118,1
54,BQ,F,16.17,0.1924,-0.7061,0
48,BQ,F,15.33,1.2821,-0.4838,0
58,BQ,F,15.92,0.6017,0.8687,0
50,BQ,F,16.25,0.7479,0.9058,0
55,BQ,M,15.75,-1.228,-0.1605,0
30,BQ,M,15.5,1.9344,-0.5873,0
75,BQ,M,15.75,0.0536,-0.1899,0
34,BQ,M,15.33,-0.1325,1.425,0
35,BQ,F,15.83,0.5767,-0.8265,1
22,BQ,F,16.17,0.4394,0.4332,0
43,BQ,M,15.58,0.379,-1.4093,0
49,BQ,M,16.08,-1.228,-0.6102,0
42,BQ,M,15.33,-0.2016,1.0468,0
38,BQ,M,15.67,1.5926,0.4279,1
25,BQ,F,15.58,1.2411,0.1657,0
42,BQ,M,16.25,1.0745,-0.3341,0
37,BQ,M,16.25,1.0855,-1.8894,1
73,BQ,F,15.42,-1.228,-1.0491,0
52,BQ,M,15.58,-1.228,-1.5406,0
38,BQ,M,15.67,0.8093,-1.1798,1
20,BQ,M,15.5,0.7179,-0.6634,1
38,BQ,F,15.75,1.2777,-1.0754,1
68,BQ,M,15.33,-1.228,0.8687,0
47,BQ,M,16,-1.228,-1.3246,0
36,BQ,M,16.17,1.0526,-1.5287,0
42,BQ,M,16,-1.228,0.6581,0
36,BQ,M,15.92,1.6504,-1.0988,1
75,BQ,F,15.42,0.1361,-1.3767,0
35,BQ,M,16.25,-1.0523,1.0161,0
14,BQ,M,15.5,-0.1325,-1.2226,0
38,BQ,M,15.5,2.1085,-0.0374,1
23,BQ,M,15.92,1.8968,0.0367,1
33,BQ,F,15.92,1.3054,-1.7879,0
65,BQ,F,15.5,-0.0351,0.0355,0
50,BQ,M,15.67,0.6616,-0.0743,0
64,BQ,M,16.17,2.0846,-0.3757,0
68,BQ,F,15.83,-1.228,-1.5956,0
35,BQ,F,15.42,-1.228,-1.0787,0
67,BQ,M,16,1.1966,-1.2269,0
39,BQ,F,16,0.7074,-1.2586,1
51,BQ,M,15.33,0.6122,-1.012,0
51,BQ,F,15.83,0.379,-1.0912,0
54,BQ,F,15.83,1.2499,-0.1447,1
72,BQ,M,16.17,0.7179,-1.1615,0
27,BQ,M,16.08,0.2289,-0.2095,1
42,BQ,F,16.25,1.2918,-0.2152,1
34,BQ,M,15.42,0.9859,-0.6934,0
80,BR,F,16.25,0.9888,-0.0297,0
69,BR,M,15.42,0.2121,0.2733,0
77,BR,M,16.08,0.1361,0.2458,1
48,BR,F,16.17,-1.228,-0.9177,0
76,BR,F,16.08,1.2956,-0.6664,0
36,BR,F,15.58,0.4829,0.1711,0
39,BR,F,16.08,0.3952,0.5141,0
69,BR,M,15.5,1.3754,-1.1103,0
68,BR,F,16,-1.228,-0.2209,0
39,BR,F,15.75,-1.228,-0.8888,0
67,BR,F,15.83,1.141,-0.7649,1
73,BR,F,15.33,-1.228,0.6138,0
63,BR,M,15.67,-1.228,0.0395,1
81,BR,M,16.17,-1.228,0.5665,0
63,BR,F,15.5,0.2289,-0.0679,0
54,BR,M,15.33,-0.2016,-0.2557,0
52,BR,F,15.67,0.8222,-0.7081,0
58,BR,M,15.58,-0.1325,-0.8224,0
69,BR,F,16,0.1361,0.3026,0
90,BR,F,15.67,-1.228,0.2699,0
29,BR,M,16.17,0.3367,-1.2381,0
51,BR,M,15.75,1.025,-0.4158,0
62,BR,M,16.08,1.2654,-0.0807,1
91,BR,F,16,1.0194,-0.2352,0
86,BR,M,15.92,-1.228,0.0333,0
72,BR,F,15.83,1.2091,1.2514,0
80,BR,M,16.08,0.7725,0.759,0
70,BR,M,15.83,-0.267,0.5291,1
92,BR,M,15.42,-1.228,-1.3972,0
63,BR,M,15.67,0.5238,0.1071,0
23,BR,M,15.83,-1.228,-1.0382,1
53,BR,F,15.5,-1.228,0.8468,0
56,BR,M,16,-0.1325,0.6221,0
75,BR,F,15.83,-1.228,-0.375,1
89,BR,M,15.33,1.3787,-0.2933,0
62,BR,F,15.75,0.7511,1.0522,1
65,BR,M,15.58,0.7118,-0.9046,0
73,BR,F,15.92,-1.228,-0.5706,0
78,BR,M,15.5,-0.1325,0.1381,0
83,BR,M,16.17,-0.391,-0.7838,0
88,BR,M,16.08,1.6197,0.758,0
41,BR,M,15.58,1.9238,-0.3883,0
69,BR,M,15.42,-0.391,0.3673,0
58,BR,M,15.83,0.0626,-0.7584,1
68,BR,F,15.58,0.469,0.1618,0
88,BR,M,16.08,-0.267,-0.5873,0
39,BR,F,15.75,0.379,-0.5973,0
80,BR,M,15.83,-0.267,-0.1947,0
70,BR,M,16.25,0.379,0.2612,1
59,BR,F,16,-0.267,-0.1647,1
79,BR,F,15.42,-1.228,0.7038,0
98,BR,F,15.33,-0.1325,0.4715,0
64,BR,M,15.58,-0.1325,-0.7095,0
40,BR,M,15.33,-0.1325,-0.1041,0
86,BR,M,15.75,0.7726,0.6197,0
84,BR,F,15.58,0.5504,1.0385,1
83,BR,F,15.67,0.2289,0.008,0
63,BR,M,16.25,-0.1325,0.8898,0
67,BR,M,16.17,1.0762,-0.5637,0
70,BR,F,15.5,0.9186,-0.5366,1
77,BR,M,15.42,-1.228,-1.2829,0
80,BS,F,15.42,-0.267,1.0945,0
91,BS,M,15.58,0.263,1.51,1
42,BS,F,15.92,-0.267,1.5463,0
82,BS,F,15.42,-1.228,1.2408,1
86,BS,F,16.08,-1.228,0.9966,0
86,BS,M,15.75,-0.1325,0.9138,0
71,BS,F,16,-1.228,1.3471,0
82,BS,M,15.75,-0.267,0.8233,0
87,BS,M,15.42,0.5504,1.5729,1
78,BS,F,15.5,-1.228,0.9643,0
85,BS,M,15.67,-1.228,1.4087,0
48,BS,F,15.42,-0.391,1.3172,1
74,BS,F,15.5,-1.228,1.2149,0
85,BS,M,15.5,1.0315,1.1353,0
88,BS,M,15.58,-1.228,1.2216,0
67,BS,F,15.5,0.5805,1.3162,1
67,BS,F,15.42,-0.267,1.1866,0
99,BS,F,15.83,0.1361,0.9405,1
65,BS,M,15.42,-1.228,1.3329,0
72,BS,M,15.83,0.8894,0.8461,0
67,BS,F,15.67,0.5504,0.8066,0
85,BS,F,15.5,-1.228,0.243,0
72,BS,F,15.58,2.316,1.7098,1
85,BS,F,15.5,-1.228,-1.0323,0
62,BS,M,16.25,-0.267,1.1258,0
80,BS,M,15.5,-0.267,1.0166,0
38,BS,F,15.33,1.9536,-0.2266,1
94,BS,M,16.08,0.2988,1.339,0
57,BS,F,16.25,-1.228,1.172,0
80,BS,F,16.17,-1.228,1.6071,0
94,BS,M,15.67,0.1751,1.7446,0
61,BS,M,16.25,0.0102,0.6031,1
76,BS,F,15.67,0.6302,0.7791,0
78,BS,M,15.67,-0.1325,0.6262,0
62,BS,F,15.42,-1.228,0.8578,0
100,BS,F,15.5,-1.228,0.5592,0
76,BS,F,15.5,0.2988,-0.3373,0
84,BS,M,15.33,1.7022,-0.0758,0
60,BS,M,16.08,-1.228,0.3889,0
90,BS,F,15.75,-1.228,0.8711,1
86,BS,M,15.67,-1.228,1.2074,0
73,BS,F,15.75,0.2988,0.2941,1
56,BS,F,15.92,-1.228,1.7919,0
62,BS,M,15.58,0.9268,1.0008,1
75,BS,F,15.67,-1.228,0.9152,0
78,BS,F,15.33,-1.228,1.1841,0
67,BS,M,16,0.7179,-0.9699,0
82,BS,F,15.5,0.8834,1.3925,0
78,BS,F,15.33,0.1751,1.1061,0
81,BS,F,15.75,-1.228,0.0693,1
49,BS,M,15.75,0.2289,1.1832,0
77,BS,F,15.75,0.2652,0.5583,0
67,BS,F,15.67,0.5504,0.7582,0
67,BS,M,15.75,-1.0523,0.1594,0
56,BS,F,15.5,0.8141,0.7988,0
55,BS,M,16.08,-0.1325,0.9175,1
78,BS,M,16.25,-1.228,1.0215,0
78,BS,M,16.25,-1.228,0.3299,0
71,BS,M,15.67,0.2652,0.9359,0
88,BS,F,15.58,-1.228,1.229,0
90,BS,F,16,0.2988,0.8876,1
69,BS,M,15.67,-1.228,0.4742,1
89,BS,F,15.83,0.2289,0.1276,0
69,BS,F,15.83,-1.228,1.4523,0
69,BS,F,15.33,-1.228,0.5699,1
80,BS,M,16.25,-1.228,1.1643,0
55,BS,M,15.42,0.6302,1.1171,0
68,BS,F,15.67,-1.228,1.2276,0
43,BS,F,15.92,0.5504,1.1827,0
76,BS,M,16,-0.1325,0.6548,0
82,BS,F,15.42,0.5504,1.3046,0
77,BS,F,15.92,0.4965,0.5788,1
65,BS,M,15.42,0.8111,0.9725,0
56,BS,F,15.42,-1.228,0.8938,0
61,BS,F,15.83,-1.228,0.5745,0
57,BS,M,16.17,0.9744,1.2044,0
96,BS,F,16.17,-1.228,1.5778,0
78,BS,M,15.5,0.6616,1.0653,1
73,BS,F,16.08,1.0782,0.2403,0
85,BS,M,15.58,-1.228,0.9382,0
73,BS,M,15.67,-1.228,1.5423,0
73,BS,F,15.33,0.6505,0.6611,1
48,BS,M,15.67,-1.228,1.1698,1
88,BS,M,16.17,0.2988,0.6291,0
89,BS,F,15.92,-1.228,1.0476,0
80,BS,M,15.83,0.5504,0.5797,0
50,BS,M,16,0.5504,0.4617,0
41,BS,F,16,-1.228,0.9372,0
94,BS,M,16.08,1.2807,0.6171,0
82,BS,F,15.75,0.2988,1.2348,0
74,BS,F,15.42,-1.228,-0.1318,0
94,BS,F,16,-1.228,1.4468,0
87,BS,M,16,0.3367,1.0266,1
72,BS,F,15.5,-0.391,1.3612,0
87,BS,M,15.75,-1.228,1.2139,1
75,BS,M,16.25,0.3367,0.5081,0
70,BS,F,15.75,-1.228,1.2496,0
88,BS,F,15.33,-1.228,1.0224,0
89,BS,F,15.67,-0.267,1.8909,1
45,BS,M,16.08,0.9503,1.3903,0
94,BS,F,15.42,0.1523,0.6754,1
68,BS,M,16.08,0.379,-0.0825,0
43,BS,F,15.83,-1.228,1.2988,0
77,BS,M,16.17,-0.2016,0.9447,0
40,BS,F,15.75,-1.228,1.0658,0
86,BS,M,16.17,0.8814,2.0142,0
85,BS,M,16,-1.228,-0.6462,1
87,BS,F,15.42,-0.267,0.6574,0
62,BS,M,15.83,-1.228,1.2541,0
95,BS,F,15.67,-1.228,1.0613,0
78,BS,F,15.92,0.0102,1.8351,1
77,BS,M,15.83,-0.5168,0.9601,0
60,BS,M,16.08,-1.228,0.4088,0
79,BS,M,15.5,-1.228,0.9997,0
71,BS,F,15.92,0.7726,-0.3709,0
65,BS,F,16.25,-1.228,0.3165,0
84,BS,F,15.75,-1.228,1.1818,0
83,BS,M,15.75,-1.228,0.7086,0
58,BS,M,15.67,-1.228,0.2177,1
72,BS,M,15.5,-1.228,1.0029,0
92,BS,F,16,0.5381,1.0675,0
56,BS,M,16,0.6616,1.6164,0
86,BS,M,15.5,0.7179,0.8805,0
50,BS,M,16.25,-1.228,-0.8629,0
61,BS,M,15.33,0.8902,-0.0547,1
73,BS,M,15.33,-1.228,1.286,0
81,BS,M,15.5,0.8222,1.1329,0
73,BS,F,15.67,-1.228,1.5249,0
60,BS,M,15.5,0.496,1.0002,1
85,BT,M,15.67,0.379,8e-4,0
59,BT,F,15.58,-1.228,-1.1333,0
38,BT,F,15.83,1.2673,-0.422,0
44,BT,M,15.58,-1.228,0.6424,0
61,BT,F,15.5,-1.228,0.7866,0
44,BT,F,15.42,0.6976,0.1445,1
55,BT,F,16.08,-1.228,-0.0972,0
33,BT,F,15.33,0.6505,-1.5618,0
35,BT,F,15.5,-1.228,-1.5835,0
55,BT,M,15.5,-1.228,0.2642,0
56,BT,M,15.83,0.9078,-0.2735,0
73,BT,M,15.83,1.1181,1.1926,0
69,BT,M,16.08,-0.267,-1.4233,0
68,BT,M,15.75,0.8614,0.2158,0
34,BT,F,15.5,-1.228,-1.6016,0
61,BT,F,16.08,-1.228,0.5389,0
65,BT,M,15.58,-1.228,0.1349,1
36,BT,F,16.25,0.7179,-0.3199,0
40,BT,M,15.5,1.6925,0.3823,1
35,BT,F,15.42,2.9069,-0.5025,0
39,BT,M,16.17,1.416,-1.9566,0
31,BT,F,15.83,-0.267,-0.919,0
58,BT,M,15.92,-1.228,-1.2915,0
45,BT,M,15.75,1.3881,-1.2206,0
75,BT,M,15.83,1.1181,-0.3841,0
33,BT,F,15.92,-1.228,0.9034,0
43,BT,M,15.58,0.7179,0.2562,0
77,BT,F,16,1.5203,-0.2203,0
77,BT,M,15.83,0.5767,-0.3716,0
48,BT,F,15.75,-1.228,-0.8375,0
27,BT,M,15.42,2.0534,-0.6595,1
36,BT,M,15.67,1.5992,-0.4062,0
52,BT,F,15.75,-1.228,0.9838,1
47,BT,F,15.33,1.695,-0.7964,0
40,BT,M,16,0.8561,-1.0586,0
54,BT,M,15.33,-0.267,1.3418,0
23,BT,M,15.58,1.4747,-1.7095,1
47,BT,F,15.5,-1.228,-0.7691,0
73,BT,F,16.17,-0.1325,0.5922,0
43,BT,F,16.08,0.3367,-1.139,1
32,BT,M,16,-1.228,0.5805,0
52,BT,M,15.42,0.1107,-0.8828,0
48,BT,F,15.67,1.7107,-0.3402,0
28,BT,M,16,2.3488,0.5022,0
51,BT,M,15.58,1.3754,-0.1654,0
39,BT,F,16.08,1.6193,0.1477,0
71,BT,F,15.83,-1.228,-1.5447,0
64,BT,M,16.25,1.2807,-0.4303,1
49,BT,F,15.92,-1.228,-0.0399,0
38,BT,F,15.83,-1.228,-1.1894,0
42,BT,M,16,0.379,-2.7507,1
51,BT,F,16.08,1.5274,-1.182,0
58,BT,F,15.92,1.2499,-0.3398,1
32,BT,F,15.33,-1.228,-0.1236,0
67,BT,F,16.25,0.379,-0.1982,0
69,BT,F,15.42,-1.228,-1.6618,0
36,BT,F,15.75,1.3646,-0.0846,0
30,BT,F,16.25,-0.1325,-0.4208,0
73,BT,M,15.5,-1.228,-1.5465,0
48,BT,F,15.33,0.6699,-0.9904,0
52,BT,F,15.67,0.7179,-0.6841,0
66,BT,F,15.67,-1.228,-0.7537,0
15,BT,F,15.33,1.8301,-0.6178,1
39,BT,M,16.25,0.7034,-2.1929,0
55,BT,F,16.17,0.6942,-1.4118,1
36,BT,M,15.67,-1.228,0.4599,0
36,BT,M,15.75,1.2956,-0.7734,0
33,BT,M,16.17,1.1054,0.4292,0
73,BT,M,15.58,-1.228,-0.2118,0
38,BT,F,15.67,1.708,-0.7203,1
25,BT,M,16.08,2.4027,0.1572,1
51,BT,M,15.83,2.1439,-0.1439,0
55,BT,M,15.42,0.379,-0.975,0
38,BT,M,16,-1.228,-0.0623,0
53,BT,F,15.58,0.2988,-1.1148,0
27,BT,F,16.17,1.2169,-0.3715,0
45,BT,M,15.75,-1.228,-0.7719,0
38,BT,F,16.17,-1.228,0.8318,0
40,BT,F,15.58,0.6364,-1.9898,0
46,BT,M,16,1.0057,-1.5483,0
60,BT,F,15.58,-1.228,-1.1481,0
74,BT,M,15.42,1.5311,1.3157,0
47,BT,F,15.58,-0.3264,-1.171,0
47,BT,M,15.58,-1.228,-0.7718,1
36,BT,F,15.58,0.8812,-0.6357,0
12,BT,F,15.5,3.1472,-0.9664,1
42,BT,M,16.17,2.3414,0.4813,0
53,BT,M,16.17,0.904,-0.6664,1
64,BT,M,16.08,-1.228,-0.6658,0
27,BT,F,16.25,1.2438,-0.5652,0
40,BT,M,15.83,0.9078,-0.3158,1
53,BT,F,16.17,-0.0351,0.8553,0
66,BT,M,16.25,1.0298,-1.3527,0
40,BT,F,16.25,-0.1325,-0.1323,0
25,BT,M,15.58,1.9845,-0.891,0
20,BT,M,15.83,0.9859,-0.8928,0
22,BT,M,16.25,0.7179,-0.5979,0
36,BT,M,15.75,1.5372,-0.6512,1
51,BT,M,15.5,0.7179,-0.733,0
36,BT,M,16.08,-0.1325,-1.511,0
56,BT,F,15.67,-0.4588,1.1646,0
52,BT,F,15.5,0.7118,-1.7245,0
40,BT,M,15.42,0.379,-1.0916,0
21,BT,M,15.42,-0.1325,-1.9232,0
28,BT,F,16.08,-1.228,-1.0784,0
58,BT,F,16,0.299,-0.4984,0
57,BT,F,15.33,-1.228,-1.5241,0
48,BT,M,15.75,1.6525,0.6619,0
23,BT,M,15.83,0.7179,-1.8394,0
73,BU,M,15.83,-0.3264,0.7669,0
33,BU,M,15.75,2.2173,0.6334,0
67,BU,M,16.25,0.9252,-0.5441,1
51,BU,M,15.58,0.6616,-1.2508,1
54,BU,M,15.75,1.2499,-0.8286,1
71,BU,M,16.25,-1.228,-0.471,0
25,BU,M,15.83,1.0744,-1.4037,0
69,BU,M,16.17,-0.1325,-0.0945,0
43,BU,M,15.67,0.7179,-1.1171,0
38,BU,M,16.08,1.3076,-0.2785,0
28,BU,M,15.92,0.5294,-0.4919,0
60,BU,M,16,-0.267,0.8773,0
62,BU,M,15.58,-1.228,-0.9492,0
40,BU,M,16.25,1.0407,-0.9494,1
28,BU,M,16,0.7179,-1.7619,0
33,BU,M,16.33,1.9115,-0.478,0
83,BU,M,15.75,0.909,0.5041,0
31,BU,M,15.67,-1.228,-1.4791,0
61,BU,M,15.58,0.3367,-0.6587,0
67,BU,M,15.83,-0.1325,0.1871,0
92,BU,M,15.92,0.379,0.7713,0
73,BU,M,15.5,1.1954,-0.7403,0
62,BU,M,16.17,0.3367,-0.8793,0
82,BU,M,15.92,0.9271,-0.0644,0
62,BU,M,15.67,1.6498,0.8068,0
44,BU,M,15.75,0.7179,-0.493,0
65,BU,M,16.25,-0.4588,-1.9054,0
67,BU,M,16.25,0.8851,0.5626,1
78,BU,M,15.92,-1.228,0.1694,0
53,BU,M,16,1.6224,-0.6108,0
62,BU,M,15.92,0.3367,-0.2747,0
86,BU,M,15.67,-1.228,0.1903,0
77,BU,M,15.83,-1.228,0.152,0
37,BU,M,16,1.5592,-0.3103,0
43,BU,M,15.92,1.9735,0.2331,0
15,BU,M,16.25,0.9448,-1.5091,1
43,BU,M,16.17,1.5621,-1.0097,0
90,BU,M,16,-1.228,-0.3139,0
71,BU,M,16.08,0.6616,-1.0569,0
13,BU,M,16.08,-1.228,-1.1402,1
38,BU,M,16,-1.228,-1.2297,0
83,BU,M,16.25,1.1008,0.0655,0
62,BU,M,15.92,1.3149,-1.4397,1
32,BU,M,15.75,-1.228,-0.6241,0
38,BU,M,16.33,-1.228,-0.691,0
39,BU,M,15.5,1.2674,-3.4495,0
45,BU,M,16.17,0.7179,-1.2162,0
72,BU,M,15.92,1.3894,-0.9263,0
62,BU,M,16,0.8873,-1.1318,0
85,BU,M,16,0.8814,1.3226,0
40,BU,M,15.5,0.6059,-0.2665,0
58,BU,M,15.58,-0.1325,-0.836,0
64,BU,M,15.5,-0.1325,-1.2429,0
37,BU,M,15.5,1.1469,0.6016,0
48,BU,M,15.5,0.379,5e-4,0
49,BU,M,15.83,0.3367,-1.8463,1
54,BU,M,16.08,-0.1325,-0.5589,0
75,BU,M,16.17,-1.228,-0.3487,0
37,BU,M,15.42,1.2499,1.4957,0
46,BU,M,15.5,0.7179,-0.3988,0
58,BU,M,15.58,1.1035,0.9532,0
59,BU,M,15.67,0.7075,0.8548,0
13,BU,M,15.92,-1.228,-1.9316,1
75,BU,M,16,0.5504,0.0185,0
32,BU,M,16.33,1.5738,-0.914,0
57,BU,M,16.17,-1.228,0.7902,0
64,BU,M,16.08,0.379,-0.1509,0
42,BU,M,15.92,-0.4588,0.6738,0
40,BU,M,16.08,1.645,-0.4932,0
31,BU,M,16.25,0.859,0.6254,0
32,BU,M,15.5,1.3054,-0.2438,0
35,BU,M,16.25,0.7179,-1.4591,0
52,BU,M,15.42,1.8093,-0.319,1
20,BU,M,15.83,0.6836,-1.6582,0
72,BU,M,15.58,-0.4588,-0.6825,0
58,BU,M,15.42,-1.228,0.9391,1
78,BU,M,16.25,0.8337,-1.0145,0
59,BU,M,15.67,1.9733,0.5225,0
67,BU,M,15.83,-0.267,-0.342,0
54,BU,M,15.92,-0.1325,0.7665,0
73,BU,M,15.42,-0.267,1.0563,0
56,BU,M,15.5,1.2228,1.4195,0
65,BU,M,15.92,-0.1325,-1.5981,0
71,BU,M,15.5,-0.1325,0.3127,0
50,BU,M,16.17,0.6017,-0.8336,0
38,BU,M,15.58,1.2547,-0.4842,0
36,BU,M,15.92,1.5111,-0.2887,0
16,BU,M,15.83,-1.228,0.0372,0
74,BU,M,15.83,1.0407,0.1163,0
26,BU,M,15.5,1.3054,-1.355,0
59,BU,M,15.42,0.8561,0.1136,0
24,BU,M,16.17,0.7295,-1.7342,0
52,BU,M,15.42,-0.1325,0.4383,0
58,BU,M,15.5,-0.1325,-0.8522,0
27,BU,M,15.5,0.4072,0.4862,0
77,BU,M,16.25,-1.228,0.0381,0
13,BU,M,15.92,1.3355,-1.3705,0
29,BU,M,16.25,0.379,-2.2607,0
65,BU,M,16.33,0.9678,-0.5056,0
45,BU,M,16.08,-0.1325,-1.8531,0
82,BU,M,15.67,-1.228,0.6098,0
48,BU,M,15.5,-1.228,-0.4512,0
65,BU,M,15.67,0.7935,-0.8536,0
55,BU,M,15.58,1.0373000000000001,-0.2268,0
39,BU,M,15.92,-1.228,-1.0483,1
54,BU,M,15.83,-0.1325,-0.297,0
72,BU,M,15.83,-0.1325,0.6127,0
24,BU,M,15.67,-1.228,0.2662,1
62,BU,M,16.08,-0.1325,-0.677,0
48,BU,M,15.58,-0.4588,0.3599,0
46,BU,M,16.08,-0.1325,0.7995,0
91,BU,M,16.08,1.5911,0.5768,0
50,BU,M,15.5,1.2967,0.3895,0
52,BU,M,15.67,1.2562,-1.8175,1
45,BU,M,15.75,2.145,0.4453,0
82,BU,M,15.67,-1.228,1.258,0
27,BU,M,15.83,-1.228,1.7893,0
19,BU,M,15.92,1.1351,-1.262,0
